Price,location,Area,Transaction,Furnishing,Bathroom
2286.0,65,1700,1,1,3
2890.0,65,2100,1,2,4
2400.0,65,1200,1,1,2
2171.0,65,1700,1,1,3
253.0,65,1110,1,2,2
2455.0,65,1000,1,0,2
2730.0,65,1750,1,1,3
1961.0,65,1600,1,2,2
3134.0,65,1600,1,2,3
2500.0,65,1700,1,1,3
2000.0,65,1150,1,1,2
2917.0,65,1100,1,2,2
3514.0,65,1750,1,1,3
2167.0,65,1100,1,2,2
2333.0,65,1700,1,1,3
2878.0,65,1750,0,1,3
1969.0,65,1590,1,1,4
2417.0,65,1100,1,1,2
2000.0,65,1600,1,1,3
3059.0,65,1600,1,1,3
2080.0,65,1150,1,1,2
2432.0,65,1750,1,1,3
3125.0,65,1200,1,2,2
3850.0,65,1700,1,2,3
2432.0,65,1750,1,1,3
3875.0,65,998,0,2,2
4570.0,65,1525,0,2,3
5792.0,65,1525,1,2,2
5429.0,65,1350,1,2,3
4074.0,65,1225,1,2,2
1923.0,65,1236,1,2,2
2647.0,65,1150,1,2,2
4928.0,65,1245,1,0,3
4754.0,65,1520,0,2,3
2504.0,65,1150,1,2,2
5882.0,65,1326,1,2,3
2977.0,65,1725,1,2,4
4000.0,65,1199,0,2,2
2099.0,65,1515,0,2,3
2439.0,65,1645,0,2,3
1939.0,65,1605,0,2,3
2168.0,65,1645,1,1,3
3499.0,65,1515,0,2,3
2400.0,65,1150,1,1,2
3240.0,66,1500,1,0,4
3922.0,66,1530,1,2,3
3571.0,66,1120,1,2,1
10143.0,66,2254,1,2,3
4500.0,66,1275,0,2,3
2150.0,66,440,0,2,1
5851.0,66,1290,0,2,3
4197.0,66,725,1,2,2
3452.0,66,1008,0,2,3
3620.0,66,900,1,2,2
3998.0,66,1400,1,2,3
4483.0,66,798,1,0,2
4483.0,66,900,1,1,2
6100.0,66,1320,0,2,3
4620.0,66,1134,0,0,3
3182.0,66,1020,1,2,3
2810.0,66,700,1,1,2
3692.0,66,700,0,2,2
3900.0,66,692,0,2,3
2756.0,66,1000,1,2,2
3279.0,66,642,1,2,1
4444.0,66,1160,0,2,4
4722.0,66,715,1,2,2
2857.0,66,1000,1,0,2
3884.0,66,750,1,2,2
5806.0,66,1300,1,1,3
6818.0,66,1951,1,1,3
3387.0,66,638,0,0,2
5217.0,66,950,0,0,3
4382.0,66,870,1,0,3
5000.0,66,1260,1,0,3
7170.0,66,2000,1,0,4
3440.0,66,750,1,0,2
4560.0,66,1000,0,0,2
4167.0,66,1500,0,2,2
2750.0,66,980,1,2,2
5417.0,66,720,1,2,2
3042.0,66,795,1,2,2
5970.0,66,1500,0,2,3
6500.0,66,2090,0,2,4
3985.0,66,700,1,2,2
4000.0,66,1000,1,2,3
2794.0,66,700,1,1,1
4444.0,66,1170,1,0,2
3062.0,66,1600,1,2,3
4706.0,66,1020,1,2,3
4267.0,66,900,0,2,3
6818.0,66,1320,0,2,3
3643.0,66,1455,1,2,3
3770.0,66,1150,1,2,3
3300.0,66,2367,1,1,4
4545.0,66,701,0,2,2
2500.0,66,750,1,1,1
2677.0,66,635,1,2,1
3333.0,66,1100,1,1,2
4701.0,66,920,1,1,3
3490.0,66,730,0,0,2
6453.0,66,1328,1,2,3
3269.0,66,3600,1,2,5
2500.0,66,500,1,2,1
2903.0,66,2480,1,2,3
3216.0,66,900,1,0,3
5500.0,66,1909,1,0,2
4818.0,66,695,1,2,2
3294.0,66,700,1,2,2
3500.0,66,700,0,2,2
2817.0,66,1065,1,2,2
4295.0,66,915,1,2,3
3294.0,66,650,1,2,1
4114.0,66,1400,1,0,3
3562.0,66,786,1,0,1
4365.0,66,770,1,2,2
3609.0,66,1247,1,2,2
3922.0,66,1800,1,0,4
3840.0,66,813,1,2,2
3490.0,66,689,0,2,2
3684.0,66,700,1,2,2
5087.0,66,665,0,2,2
5100.0,66,904,1,2,3
5000.0,66,3960,1,2,5
3438.0,66,1600,1,1,3
3506.0,66,1115,1,1,3
4139.0,66,853,1,2,2
4000.0,66,1000,1,1,3
3331.0,66,911,1,1,3
4092.0,66,700,1,1,2
5800.0,66,1490,0,2,3
3817.0,66,1158,0,1,2
4091.0,66,1100,1,0,2
4851.0,66,720,0,2,2
5152.0,66,900,1,0,3
3929.0,66,750,1,2,2
2250.0,66,756,0,2,3
2750.0,66,600,1,2,1
4157.0,66,725,1,0,2
5700.0,66,2337,1,2,4
3320.0,66,1000,1,2,2
2916.0,66,467,1,0,1
4389.0,66,650,1,0,2
2964.0,66,876,1,1,2
3812.0,66,1141,1,1,2
5451.0,66,1180,0,2,3
3168.0,66,1400,1,2,3
4365.0,66,880,1,2,2
3896.0,66,5500,1,1,5
2937.0,66,980,1,2,2
3264.0,66,980,1,1,3
2966.0,66,750,1,1,2
4230.0,66,1080,1,0,3
3500.0,66,637,0,2,2
8654.0,66,1875,0,0,4
2400.0,66,680,1,2,1
3455.0,66,737,1,2,2
3692.0,66,750,1,2,2
3303.0,66,720,1,2,2
4428.0,66,889,1,2,2
2868.0,66,500,1,2,1
3790.0,66,900,1,0,3
4167.0,66,850,1,2,2
3095.0,66,923,1,2,3
3818.0,66,660,1,2,2
3000.0,66,310,1,2,1
4706.0,66,2656,1,0,4
7015.0,66,2010,1,0,4
4305.0,66,645,0,2,2
3163.0,66,650,1,2,2
3250.0,66,600,1,0,2
3286.0,66,490,1,1,1
3215.0,66,800,1,2,2
3115.0,66,689,0,2,2
3600.0,66,850,0,1,2
2500.0,66,880,1,2,2
7000.0,66,1042,0,2,3
4072.0,66,608,1,1,2
3587.0,66,1812,0,1,3
4351.0,66,900,1,0,3
2381.0,66,630,1,1,1
3333.0,66,600,1,2,1
3333.0,66,350,1,2,1
2917.0,66,960,1,2,1
6507.0,66,800,1,1,2
6500.0,66,1205,1,0,2
3939.0,66,1485,1,1,2
5747.0,66,718,1,2,2
5500.0,66,1045,0,2,3
3977.0,66,732,1,2,2
3751.0,66,872,0,2,3
3681.0,66,1120,1,1,3
4250.0,66,1210,1,0,3
6274.0,66,1731,1,0,4
5500.0,66,1046,0,2,3
4848.0,66,1650,1,0,3
4118.0,66,1200,1,0,3
4087.0,66,800,1,2,2
9626.0,66,2057,1,0,4
4703.0,66,1200,1,1,3
4534.0,66,1150,1,2,3
6585.0,66,2285,0,2,4
4688.0,66,1200,1,1,3
4722.0,66,1080,1,0,3
4286.0,66,863,1,2,3
3611.0,66,705,0,2,2
4314.0,66,1500,1,2,4
4140.0,66,1120,1,2,4
5500.0,66,3276,1,2,4
3465.0,66,635,1,1,1
2862.0,66,863,1,1,3
2667.0,66,900,1,1,2
5135.0,66,960,1,2,3
3768.0,66,945,1,2,3
4313.0,66,956,0,2,3
3419.0,66,780,0,2,2
4713.0,66,933,0,2,3
2719.0,66,800,1,0,2
5200.0,66,1120,0,2,4
5488.0,66,3560,0,2,4
7937.0,66,2980,1,0,5
4669.0,66,1500,1,2,4
3590.0,66,600,1,2,2
4859.0,66,655,1,2,2
3889.0,66,1077,1,1,2
26316.0,66,781,1,2,3
5500.0,66,750,0,2,2
3104.0,66,970,1,0,3
2525.0,66,1188,1,2,2
3312.0,66,930,1,1,3
3782.0,66,1110,1,2,2
5202.0,66,1335,0,2,2
4889.0,66,675,1,0,2
2629.0,66,650,1,1,2
4093.0,66,710,1,2,2
4050.0,66,594,1,0,2
4325.0,66,694,0,2,2
7293.0,66,2970,1,0,4
3194.0,66,980,1,2,3
2933.0,66,550,1,2,2
3831.0,66,665,0,2,2
3510.0,66,1008,1,2,3
5919.0,66,2035,0,2,4
3455.0,66,825,1,0,2
4744.0,66,1000,0,2,3
4744.0,66,1270,0,2,3
4595.0,66,1125,1,1,2
2588.0,66,800,1,1,1
4325.0,66,636,0,2,2
3887.0,66,720,1,0,2
2537.0,66,1031,1,0,2
7115.0,66,1432,1,2,3
4150.0,66,700,0,2,2
4080.0,66,812,1,2,2
6000.0,66,1440,1,1,2
4857.0,66,900,1,0,2
4900.0,66,1100,0,2,3
6364.0,66,1320,1,2,3
5367.0,66,1800,1,2,4
5185.0,66,1680,0,2,4
4167.0,66,2000,1,2,3
3539.0,66,1080,1,2,3
4973.0,66,760,1,0,2
3539.0,66,1080,1,2,3
2667.0,66,700,1,1,1
2250.0,66,1000,1,1,1
2522.0,66,800,1,2,2
6614.0,66,1042,1,0,3
4450.0,66,700,1,0,2
4432.0,66,1165,1,2,3
4250.0,66,1300,1,2,3
4176.0,66,1150,1,2,3
12500.0,66,3190,0,2,4
5000.0,66,800,1,0,2
3843.0,66,700,1,1,2
5600.0,66,1084,0,2,3
2462.0,66,1100,1,2,2
2993.0,66,735,1,2,1
4432.0,66,1011,1,0,3
4348.0,66,1044,1,2,3
5172.0,66,1350,1,0,3
5922.0,66,1400,0,2,3
3000.0,66,900,1,1,2
5395.0,66,1397,1,2,3
2632.0,66,900,1,1,1
6420.0,66,1350,0,1,3
3851.0,66,654,0,2,2
6306.0,66,1845,0,2,4
5566.0,66,1977,1,2,4
3974.0,66,761,0,2,2
2829.0,66,950,1,2,2
3957.0,66,900,1,1,2
5417.0,66,960,1,1,2
4050.0,66,650,1,0,2
3714.0,66,700,1,1,2
4103.0,66,967,1,2,3
3964.0,66,1014,1,2,3
3143.0,66,700,1,2,1
4294.0,66,840,1,0,2
3162.0,66,960,1,2,2
3733.0,66,707,1,1,2
4229.0,66,810,1,0,3
2360.0,66,1715,0,2,2
2667.0,66,970,1,2,2
3284.0,66,800,1,2,2
4104.0,66,2100,0,2,4
8639.0,66,1875,0,0,4
4871.0,66,1100,1,2,3
3869.0,66,1083,0,2,3
3535.0,66,700,1,0,2
5410.0,66,2450,1,2,3
3820.0,66,1326,1,2,3
5482.0,66,1482,1,0,3
5640.0,66,1617,1,1,3
4021.0,66,1172,1,2,3
6060.0,66,1226,0,2,3
5212.0,66,1554,1,0,3
4135.0,66,1173,1,2,2
5578.0,66,1200,1,2,3
4500.0,66,1507,0,1,4
3780.0,66,1140,1,0,3
7353.0,66,1200,1,0,3
4675.0,66,1018,0,1,3
6441.0,66,1180,0,0,3
5668.0,66,1766,0,2,4
3217.0,66,750,0,1,2
4660.0,66,730,0,0,2
37500.0,66,53,1,2,1
4824.0,66,935,0,2,3
3512.0,66,700,0,0,2
2881.0,66,530,1,2,1
3189.0,66,1066,1,2,1
4104.0,66,780,1,0,2
3533.0,66,1100,1,1,3
4008.0,66,666,1,2,2
4235.0,66,1100,1,2,3
2344.0,66,1024,1,1,2
3975.0,66,1100,1,2,3
5208.0,66,2400,1,0,4
4000.0,66,800,1,2,1
5342.0,66,3800,1,0,5
1512.0,66,540,1,2,2
6354.0,66,995,1,0,3
3025.0,66,725,1,2,2
7442.0,66,1400,1,0,3
4153.0,66,690,1,2,2
4444.0,66,1800,1,1,3
5774.0,66,1300,1,1,4
4207.0,66,830,1,2,1
4655.0,66,1595,0,2,5
3958.0,66,2000,1,2,4
6100.0,66,2519,1,2,4
5415.0,66,1737,1,2,4
2837.0,66,460,1,2,1
3565.0,66,1050,1,1,2
3340.0,66,400,0,2,1
3361.0,66,850,1,1,2
4264.0,66,1100,1,0,2
3401.0,66,560,1,1,1
3778.0,66,1080,0,2,3
5148.0,66,1080,1,2,3
3083.0,66,1090,1,1,2
3807.0,66,630,1,2,2
4118.0,66,1100,1,0,2
4333.0,66,2300,1,0,3
2400.0,66,650,0,0,1
3094.0,66,570,1,1,1
2551.0,66,1000,1,1,1
4743.0,66,1127,1,2,3
5473.0,66,2532,1,2,4
5091.0,66,645,0,2,2
3000.0,66,1000,1,1,2
3888.0,66,1130,0,2,3
11835.0,66,1975,1,0,3
3200.0,66,1150,1,2,2
4918.0,66,550,1,2,2
4001.0,66,950,1,2,2
4762.0,66,1400,1,1,3
3892.0,66,1250,1,0,2
3936.0,66,727,0,2,2
2637.0,66,900,1,1,2
6060.0,66,1720,0,2,4
4267.0,66,675,1,2,2
3500.0,66,687,0,2,2
4364.0,66,1072,1,2,3
6992.0,66,2006,1,2,4
6123.0,66,3200,1,2,4
2381.0,66,840,1,0,2
1333.0,66,1100,1,2,2
3537.0,66,956,0,2,3
4727.0,66,1100,1,2,2
3576.0,66,925,0,2,3
3220.0,66,700,1,1,2
3918.0,66,650,0,2,2
4198.0,66,751,1,1,2
4230.0,66,923,1,0,3
3500.0,66,950,1,2,2
4800.0,66,1068,1,1,3
4412.0,66,1000,1,0,3
4444.0,66,1000,1,2,3
4230.0,66,1150,1,0,1
3977.0,66,750,1,0,2
4802.0,66,1000,0,2,3
2284.0,66,671,1,1,1
3700.0,66,712,0,2,2
3700.0,66,960,0,2,3
2866.0,66,800,1,0,2
4062.0,66,960,1,2,3
5931.0,66,1870,0,2,4
4050.0,66,920,1,2,2
4460.0,66,900,1,0,2
3927.0,66,1000,1,2,3
4549.0,66,750,1,0,2
4514.0,66,750,0,2,2
3863.0,66,1050,1,0,3
6468.0,66,1292,0,2,3
3087.0,66,719,0,2,2
3371.0,66,705,0,2,2
12259.0,66,3190,1,2,4
6487.0,66,1200,1,2,3
4500.0,66,1100,0,2,3
4118.0,66,2100,0,2,4
3650.0,66,1135,0,2,3
3773.0,66,800,1,2,2
3310.0,66,583,0,2,2
7791.0,66,2282,0,2,5
8180.0,66,1103,1,0,3
3486.0,66,920,1,1,2
6612.0,66,2762,1,2,4
3612.0,66,965,1,1,2
2604.0,66,960,1,0,1
5236.0,66,1120,0,2,3
5283.0,66,1410,0,2,4
3191.0,66,1110,1,2,2
5352.0,66,1079,1,2,3
3030.0,66,1773,0,2,3
4551.0,66,740,0,2,2
3696.0,66,1495,1,2,4
2358.0,66,763,1,2,2
3692.0,66,1056,1,2,3
2406.0,66,335,1,1,1
2722.0,66,750,1,1,2
5000.0,66,1079,0,2,3
4313.0,66,935,0,2,3
5600.0,66,1550,1,2,4
6502.0,66,1200,1,0,3
4091.0,66,715,1,2,2
4396.0,66,710,1,2,2
3851.0,66,701,0,2,2
3892.0,66,1300,1,0,2
3150.0,66,930,0,2,3
3333.0,66,700,1,1,2
3851.0,66,960,0,2,3
3782.0,66,690,1,2,2
3478.0,66,667,1,1,2
3420.0,66,719,0,2,2
4611.0,66,1150,1,2,3
3566.0,66,719,0,2,2
6167.0,66,1079,1,2,3
4351.0,66,1165,1,2,3
2806.0,66,650,0,2,2
4070.0,66,997,1,0,3
3250.0,66,960,0,2,3
3960.0,66,650,0,2,2
3069.0,66,863,1,2,3
3626.0,66,911,1,1,2
3923.0,66,960,0,2,2
4138.0,66,1000,1,2,3
2646.0,66,945,1,1,2
6866.0,66,2010,1,0,4
2069.0,66,950,1,0,2
4000.0,66,1430,1,2,3
2736.0,66,650,1,2,2
3304.0,66,878,1,2,2
3909.0,66,750,1,0,2
5471.0,66,1490,1,2,3
5497.0,66,2031,0,2,4
4703.0,66,1200,1,2,3
4607.0,66,740,0,2,2
3333.0,66,650,1,0,2
4098.0,66,765,1,0,2
4234.0,66,755,1,0,2
5236.0,66,1175,0,2,3
3774.0,66,950,1,2,2
2951.0,66,793,1,2,2
3763.0,66,710,1,1,2
4118.0,66,1100,1,0,3
5333.0,66,1300,1,1,3
3766.0,66,1100,1,2,3
3984.0,66,1080,1,0,2
5261.0,66,1180,0,2,3
3650.0,66,750,0,2,2
3226.0,66,600,1,2,2
3831.0,66,1150,1,2,3
3597.0,66,1050,0,0,2
4598.0,66,1305,1,1,2
4453.0,66,1500,1,1,3
9281.0,66,2010,0,0,4
3824.0,66,1100,1,2,3
3861.0,66,620,0,2,2
3889.0,66,750,1,2,2
4123.0,66,665,0,2,2
4084.0,66,725,1,2,2
7714.0,66,1050,1,0,2
3040.0,66,758,1,2,2
7318.0,66,2850,1,0,4
8989.0,66,1246,1,0,3
3791.0,66,1008,1,2,3
3657.0,66,960,0,2,3
3205.0,66,980,1,2,3
3219.0,66,960,0,2,3
4688.0,66,960,0,2,3
3826.0,66,980,1,2,3
3765.0,66,750,1,2,3
3564.0,66,980,1,2,3
3435.0,66,980,1,2,3
2419.0,66,438,1,2,1
5163.0,66,1200,1,1,3
4000.0,66,1080,1,2,3
2667.0,66,400,1,2,1
6429.0,66,1575,1,0,4
5236.0,66,1487,0,2,4
4074.0,66,1200,1,0,2
4118.0,66,1020,1,2,3
4322.0,66,1250,1,0,3
3411.0,66,450,1,2,1
3891.0,66,640,0,2,2
3060.0,66,325,1,2,1
2588.0,66,700,1,2,2
3511.0,66,420,0,2,1
4701.0,66,1175,1,0,3
2727.0,66,605,1,2,1
5438.0,66,1397,1,2,3
2800.0,66,1250,0,2,3
3010.0,66,731,1,1,1
5454.0,66,970,0,2,3
2914.0,66,750,1,0,2
5161.0,66,2800,1,2,4
4410.0,66,1235,1,0,3
3612.0,66,975,0,2,3
2632.0,66,950,1,2,1
6775.0,66,2500,1,0,5
5926.0,66,1080,1,0,2
7523.0,66,2420,0,2,4
2949.0,66,850,1,1,2
3733.0,66,733,1,0,2
3621.0,66,445,0,2,1
4348.0,66,645,0,2,2
3933.0,66,1200,1,1,2
3706.0,66,691,0,2,2
4750.0,66,1400,1,0,3
3840.0,66,770,0,2,2
3598.0,66,680,1,2,2
2729.0,66,671,1,2,2
4047.0,66,1300,1,2,3
2366.0,66,590,1,2,2
7540.0,66,1350,1,2,3
4109.0,66,1075,1,0,2
4762.0,66,1100,1,2,3
2521.0,66,1200,1,1,3
3279.0,66,735,1,1,1
3652.0,66,878,1,2,2
5457.0,66,1104,1,1,3
7581.0,66,3100,1,2,3
4826.0,66,1200,1,0,3
3571.0,66,550,1,1,1
2667.0,66,575,1,1,2
4511.0,66,1000,1,2,2
4000.0,66,1450,1,1,2
3529.0,66,1000,1,2,2
3537.0,66,687,0,2,2
4514.0,66,1100,1,1,3
4089.0,66,616,0,2,2
3502.0,66,1050,1,2,2
4000.0,66,750,1,0,1
3000.0,66,960,1,1,2
4794.0,66,4255,1,2,5
4924.0,66,1024,1,0,3
2500.0,66,1000,1,1,1
4907.0,66,740,0,2,2
7208.0,66,1250,1,0,3
3001.0,66,675,1,2,2
4136.0,66,544,0,2,2
3287.0,66,680,0,2,2
4110.0,66,690,1,2,2
2839.0,66,693,1,2,2
3102.0,66,695,0,2,2
5171.0,66,3000,1,0,4
4857.0,66,350,1,1,1
3829.0,66,761,0,2,2
4077.0,66,960,0,2,2
3949.0,66,620,0,2,2
3605.0,66,1609,1,2,3
3256.0,66,719,0,2,2
3585.0,66,650,1,2,1
7501.0,66,1503,0,2,3
5263.0,66,1490,0,2,4
3651.0,66,715,0,2,2
3517.0,66,780,0,0,2
3500.0,66,2010,1,2,4
2787.0,66,945,1,2,1
3612.0,66,760,1,2,2
2731.0,66,850,1,2,2
4238.0,66,2000,1,2,4
2921.0,66,650,0,2,2
3939.0,66,1180,0,2,3
7500.0,66,2420,1,2,4
3815.0,66,675,1,1,1
4649.0,66,1800,1,2,4
4038.0,66,950,1,2,2
10267.0,66,2063,1,0,4
2667.0,66,350,1,2,1
6491.0,66,2200,0,2,5
8141.0,66,1882,1,0,4
2616.0,66,870,0,1,2
5972.0,66,750,1,0,2
4615.0,66,663,1,2,2
3545.0,66,700,1,1,2
4667.0,66,1650,1,0,4
2836.0,66,811,1,2,2
5500.0,66,1046,0,2,3
3741.0,66,750,0,2,2
6500.0,66,1348,0,2,3
5170.0,66,1277,1,0,3
2972.0,66,1250,1,0,2
4052.0,66,1110,1,2,3
3300.0,66,610,1,2,2
4475.0,66,1250,1,2,3
3520.0,66,713,1,2,2
3271.0,66,1070,1,0,2
2500.0,66,850,1,0,2
3916.0,66,770,1,2,2
4179.0,66,740,1,1,2
4497.0,66,1134,0,2,3
3187.0,66,800,0,1,2
5192.0,66,1430,1,2,3
4477.0,66,762,1,2,2
9277.0,66,3083,1,0,5
3991.0,66,780,0,2,2
3991.0,66,1001,0,2,3
4621.0,66,1600,0,2,5
2977.0,66,1100,1,2,3
3311.0,66,610,0,2,2
3311.0,66,405,0,2,1
4525.0,66,660,1,2,2
3162.0,66,700,1,1,2
3571.0,66,700,0,1,2
3600.0,66,1350,1,0,2
2458.0,66,800,1,2,2
4941.0,66,1031,1,2,2
4754.0,66,695,1,1,2
5478.0,66,1873,0,2,4
2500.0,66,600,1,2,1
5143.0,66,1600,1,1,3
4138.0,66,1450,1,1,3
2238.0,66,925,1,1,1
3400.0,66,1300,0,0,3
3770.0,66,762,0,2,2
3024.0,66,699,0,2,2
3766.0,66,1000,0,2,3
4232.0,66,1800,1,0,3
3494.0,66,1100,1,2,3
3961.0,66,1000,1,2,2
2978.0,66,1276,1,2,2
5137.0,66,423,1,2,2
6060.0,66,1240,0,2,3
3840.0,66,900,1,1,2
2444.0,66,450,1,1,1
5800.0,66,1373,0,2,3
3934.0,66,925,1,0,3
3103.0,66,800,0,0,1
4865.0,66,1017,0,2,3
4500.0,66,743,1,2,2
4569.0,66,580,1,2,1
3655.0,66,1200,1,2,3
4263.0,66,645,1,2,2
5455.0,66,1071,1,0,3
2564.0,66,1365,1,1,2
3984.0,66,712,0,2,2
2571.0,66,460,1,1,1
9300.0,66,3795,0,1,3
4721.0,66,930,1,2,3
3510.0,66,1008,0,2,3
2616.0,66,2270,0,2,2
4997.0,66,1805,0,2,3
7593.0,66,540,1,0,1
4737.0,66,1560,1,0,3
3491.0,66,650,1,0,2
2500.0,66,900,1,1,2
2483.0,66,145,1,1,1
3667.0,66,1300,1,0,2
4153.0,66,700,1,2,3
3654.0,66,980,1,1,3
4376.0,66,1000,0,2,3
2778.0,66,700,1,2,2
4000.0,66,1750,1,0,3
3589.0,66,670,1,2,2
5895.0,66,1562,0,2,3
2500.0,66,4000,1,0,2
4217.0,66,830,1,0,2
3881.0,66,1992,1,0,4
4656.0,66,721,1,2,2
4800.0,66,1060,0,0,2
4674.0,66,1104,1,2,3
3888.0,66,1202,1,2,3
2812.0,66,1600,1,2,3
6986.0,66,1378,1,2,3
3386.0,66,1350,1,1,4
7620.0,66,2522,1,2,3
4621.0,66,800,1,2,2
7014.0,66,1192,1,2,3
3077.0,66,1800,1,2,2
6500.0,66,1350,0,1,3
2900.0,66,835,1,2,2
5707.0,66,1104,1,2,3
2560.0,66,530,1,2,1
5188.0,66,635,0,2,2
6500.0,66,1700,1,2,3
4288.0,66,1668,1,2,4
4615.0,66,675,1,0,3
3955.0,66,804,1,2,2
4230.0,66,850,0,2,3
7500.0,66,3500,1,0,4
3810.0,66,420,1,2,1
5200.0,66,1180,0,2,3
4300.0,66,935,0,2,3
4800.0,66,1045,1,1,3
3846.0,66,780,1,2,2
5114.0,66,1850,1,2,4
4245.0,66,1350,1,2,2
2288.0,66,643,0,1,2
2194.0,66,643,0,1,2
2258.0,66,638,0,0,2
2258.0,66,638,0,1,2
2258.0,66,638,0,1,2
2258.0,66,638,0,1,2
5300.0,66,1180,0,2,3
2098.0,66,830,0,2,3
4500.0,66,902,1,2,3
4600.0,66,1010,0,2,3
5811.0,66,1300,1,2,3
6491.0,66,1845,0,2,4
5427.0,66,1115,0,2,3
4110.0,66,1000,1,1,3
3477.0,66,1150,1,1,2
3046.0,66,777,0,2,2
3042.0,66,665,0,2,2
3284.0,66,730,1,2,2
3945.0,66,704,0,0,2
4551.0,66,1000,0,2,3
4545.0,66,1020,0,2,2
4000.0,66,885,0,2,3
4000.0,66,730,0,2,2
5700.0,66,3120,0,2,6
4210.0,66,1030,0,2,3
3500.0,66,440,0,2,1
5500.0,66,1100,0,2,3
3667.0,66,1100,1,2,3
5454.0,66,1875,0,2,4
5600.0,66,1977,1,2,4
5687.0,66,2500,1,2,4
5644.0,66,3750,1,2,5
7433.0,66,3500,1,2,5
3600.0,66,652,0,2,2
5451.0,66,1490,0,2,4
4417.0,66,1000,1,2,3
4634.0,66,1350,0,2,4
5046.0,66,1133,1,2,3
7470.0,66,2470,0,2,4
5984.0,66,1150,1,2,3
6400.0,66,1243,1,1,3
4448.0,66,1667,1,2,5
5994.0,66,2350,1,0,4
4922.0,66,1100,1,2,3
5799.0,66,1280,1,2,3
4155.0,66,1000,1,2,3
5307.0,66,900,1,0,2
3333.0,66,400,1,1,1
2576.0,66,661,1,0,1
3600.0,66,780,1,2,2
5149.0,66,1200,1,2,3
2101.0,66,1190,1,2,2
2650.0,66,1000,1,2,2
2143.0,66,700,1,2,1
2005.0,66,1172,1,2,2
2339.0,66,919,1,2,2
2451.0,66,714,1,2,1
2288.0,66,1180,1,2,2
2321.0,66,1120,1,2,2
1742.0,66,660,1,2,1
2693.0,66,1021,1,0,2
2060.0,66,801,1,2,1
3331.0,66,1251,1,2,3
4275.0,66,701,0,2,2
4921.0,66,1218,0,2,3
9510.0,66,4300,0,2,2
2639.0,66,800,1,2,2
3245.0,66,675,1,1,1
3912.0,66,710,0,2,2
3668.0,66,700,0,2,2
3283.0,66,700,0,2,2
3597.0,66,775,1,2,2
3067.0,66,750,1,2,2
3167.0,66,800,1,1,2
3248.0,66,750,1,2,2
3304.0,66,800,1,1,2
3546.0,66,975,0,2,3
3250.0,66,1400,1,2,2
3373.0,66,750,1,2,2
3043.0,66,725,1,1,2
5513.0,66,2066,1,2,4
3333.0,66,1147,1,0,2
4250.0,66,860,0,2,3
6510.0,66,1970,1,2,4
4100.0,66,650,0,2,2
5753.0,68,2000,1,1,4
7500.0,68,900,1,2,2
6818.0,68,1100,1,0,2
8919.0,68,1650,1,0,3
4936.0,68,1250,1,2,3
5236.0,68,900,1,1,2
4920.0,68,900,1,1,2
3411.0,68,1114,1,0,2
5714.0,68,1260,1,0,2
5568.0,68,1760,0,1,3
3750.0,68,1040,1,1,2
6125.0,68,1200,1,0,3
6688.0,68,1000,1,1,2
4286.0,68,550,1,1,2
4305.0,68,750,1,2,2
5053.0,68,1400,1,0,3
3500.0,68,770,1,2,2
6329.0,68,1300,1,2,3
3030.0,68,700,0,2,2
3913.0,68,1083,0,2,2
4762.0,68,1150,1,0,2
2946.0,68,850,1,1,2
4000.0,68,635,1,1,2
3356.0,68,900,1,2,2
4000.0,68,1000,1,1,2
2632.0,68,718,1,2,2
3523.0,68,740,1,1,2
6934.0,68,1012,1,2,3
4398.0,68,1350,1,1,3
6548.0,68,1480,1,1,3
4400.0,68,1175,0,1,2
3941.0,68,1685,1,2,3
6860.0,68,1695,1,1,3
6525.0,68,1118,1,2,2
5263.0,68,1700,1,1,3
2500.0,68,950,1,1,2
6055.0,68,1463,1,1,3
7314.0,68,1767,1,1,3
5143.0,68,1350,1,2,3
3750.0,68,1155,1,2,3
4500.0,68,880,1,0,2
4531.0,68,1000,1,2,2
2758.0,68,700,1,0,2
3722.0,68,12085,1,2,3
3750.0,68,1135,1,1,2
4372.0,68,1601,0,1,3
8919.0,68,1700,1,0,3
6614.0,68,1005,0,1,2
6111.0,68,1055,1,1,2
4545.0,68,1330,1,2,3
3719.0,68,1105,1,2,2
2045.0,68,1050,1,1,3
4308.0,68,1250,1,1,2
2991.0,68,950,1,1,2
3500.0,68,1850,1,1,2
5613.0,68,1455,1,0,3
5283.0,68,1250,1,1,3
4793.0,68,1089,1,2,2
7194.0,68,1607,1,2,3
4231.0,68,1130,1,1,3
6548.0,68,1480,1,1,3
4203.0,68,345,1,2,2
4420.0,68,650,1,1,2
4743.0,68,1654,1,2,3
3750.0,68,1600,1,1,3
3750.0,69,920,1,2,2
4088.0,69,1060,1,2,2
4015.0,69,900,1,2,2
4127.0,69,1357,1,0,3
3864.0,69,1240,1,0,2
4393.0,69,1000,1,0,2
3237.0,69,995,1,1,2
4981.0,69,1305,0,1,2
4000.0,69,1000,1,2,3
4273.0,69,1050,1,0,2
5556.0,69,1080,1,1,2
2971.0,69,1600,1,1,3
4000.0,69,1200,1,1,3
4000.0,69,1200,1,2,2
3333.0,69,1150,1,2,2
3931.0,69,1530,1,1,3
4200.0,69,996,1,1,2
3719.0,69,1210,1,2,2
4015.0,69,1200,1,1,2
